Year;BRA;COD;AGO;TZA;MOZ;MMR
33;297194.14452;65822.17697;42200.17835;-76826.63010;-76875.08000;-95604.30000
34;311624.79151;71844.28365;45684.79453;-75239.04720;-79193.39000;-98501.40000
35;326055.43850;78004.47906;49249.31401;-73651.46430;-81511.70000;-101398.50000
36;340486.08549;84304.62310;52894.81300;-72063.88140;-83830.01000;-104295.60000
37;354916.73248;90746.51886;56622.33485;-70476.29850;-86148.32000;-107192.70000
38;369347.37947;97331.90624;60432.88631;-68888.71560;-88466.63000;-110089.80000
39;383778.02646;104062.45529;64161.44797;-67301.13270;-90784.94000;-112986.90000
40;398208.67345;110939.75914;67890.00962;-65713.54980;-93103.25000;-115884.00000
41;412639.32044;117965.32674;71618.57128;-64125.96690;-95421.56000;-118781.10000
42;427069.96743;125140.57522;75347.13293;-62538.38400;-91078.85197;-121678.20000
43;441500.61442;132466.82193;79075.69459;-60950.80110;-86644.75460;-124575.30000
44;455931.26141;139945.27617;82804.25624;-59363.21820;-83921.60641;-127472.40000
45;470361.90840;147577.03063;86532.81789;-57775.63530;-81198.45822;-130369.50000
46;484792.55539;155363.05252;90261.37955;-56188.05240;-78475.31002;-133266.60000
47;499223.20238;163304.17432;93989.94120;-54600.46950;-75752.16183;-136163.70000
48;513653.84937;171401.08436;97718.50286;-53012.88660;-73029.01364;-139060.80000
49;528084.49636;179654.31698;101447.06451;-51425.30370;-70305.86545;-141957.90000
50;542515.14335;188064.24253;105175.62617;-49837.72080;-67582.71725;-144855.00000
51;556945.79034;196631.05703;108904.18782;-48250.13790;-64859.56906;-147752.10000
52;571376.43733;205354.77161;112632.74948;-46662.55499;-62136.42087;-141966.50913
53;585807.08432;214235.20175;116361.31113;-45074.97209;-59413.27268;-140522.26370
54;600237.73131;223271.95627;120089.87279;-43487.38919;-56690.12448;-139078.01826
55;614668.37830;232464.42620;123818.43444;-41899.80629;-53966.97629;-137633.77283
56;629099.02529;241811.77345;127546.99610;-40312.22339;-51243.82810;-136189.52739
57;643529.67228;251312.91943;131275.55775;-38724.64049;-48520.67991;-134745.28196
58;657960.31927;260966.53356;135004.11940;-37137.05759;-45797.53172;-133301.03652
59;672390.96626;270771.02172;138732.68106;-35549.47469;-43074.38352;-131856.79109
60;686821.61325;280724.51483;142461.24271;-33961.89179;-40351.23533;-130412.54566
61;701252.26024;290824.85734;146189.80437;-32374.30889;-37628.08714;-128968.30022
62;715682.90723;301069.59597;149918.36602;-30786.72599;-34904.93895;-127524.05479
63;730113.55422;311455.96857;153646.92768;-29199.14309;-32181.79075;-126079.80935
64;744544.20121;321980.89328;157375.48933;-27611.56019;-29458.64256;-124635.56392
65;758974.84820;332640.95793;161104.05099;-26023.97729;-26735.49437;-123191.31848
66;773405.49519;343432.40991;164832.61264;-24436.39439;-24012.34618;-121747.07305
67;787836.14218;354351.14648;168561.17430;-22848.81149;-21289.19799;-120302.82762
68;802266.78917;365392.70569;172289.73595;-21261.22859;-18566.04979;-118858.58218
69;816697.43616;376552.25785;176018.29760;-19673.64569;-15842.90160;-117414.33675
70;831128.08315;387824.59789;179746.85926;-18086.06279;-13119.75341;-115970.09131
71;845558.73014;399204.13846;183475.42091;-16498.47989;-10396.60522;-114525.84588
72;859989.37713;410684.90408;187203.98257;-14910.89699;-7673.45702;-113081.60044
73;874420.02412;422260.52623;190932.54422;-13323.31408;-4950.30883;-111637.35501
74;888850.67111;433924.23980;194661.10588;-11735.73118;-2227.16064;-110193.10957
75;903281.31810;445668.88068;198389.66753;-10148.14828;495.98755;-108748.86414
76;917711.96509;457486.88486;202118.22919;-8560.56538;3219.13574;-107304.61871
77;932142.61208;469224.35940;205846.79084;-6972.98248;5942.28394;-105860.37327
78;946573.25907;480961.83395;209575.35250;-5385.39958;8665.43213;-104416.12784
79;961003.90606;492699.30849;213303.91415;-3797.81668;11388.58032;-102971.88240
80;975434.55305;504436.78304;217032.47581;-2210.23378;14111.72851;-101527.63697
81;989865.20004;516174.25758;220761.03746;-622.65088;16834.87671;-100083.39153
82;1004295.84703;527911.73213;224489.59911;964.93202;19558.02490;-98639.14610
83;1018726.49402;539649.20667;228218.16077;2552.51492;22281.17309;-97194.90067
84;1033157.14101;551386.68122;231946.72242;4140.09782;25004.32128;-95750.65523
85;1047587.78800;563124.15576;235675.28408;5727.68072;27727.46948;-94306.40980
86;1062018.43499;574861.63031;239403.84573;7315.26362;30450.61767;-92862.16436
